2007-08-06    open.asp.om                                1    1
2007-08-06    open.asp.osal                              1    0
2007-08-06    open.asp.prov                              4    0
2007-08-06    open.asp.rmd                               6    1
2007-08-06    open.asp.snmp                              4    0
2007-08-06    open.asp.timer                             2    0
2007-08-06    open.asp.txn                               5    1
2007-08-06    open.asp.utils                             1    0
2007-08-06    open.doc.apirefs                          21    0
2007-08-06    open.doc.general                           1    0
2007-08-06    open.doc.ideguide                          3    0
2007-08-06    open.doc.installguide                      0    0
2007-08-06    open.doc.relnotes                          1    0
2007-08-06    open.doc.sdkguide                          7    0
2007-08-06    open.doc.tutorial                          6    0
2007-08-06    open.ide.cmdline                           1    0
2007-08-06    open.ide.codegen                          33    6
2007-08-06    open.ide.idl                               3    1
2007-08-06    open.ide.logviewer                         1    0
2007-08-06    open.ide.ui                               41    7
2007-08-06    open.misc.evalkit                         25    0
2007-08-06    open.old.miscellaneous                     0    0
2007-08-06    open.tools.build                           8    0
2007-08-06    open.tools.packaging                       9    0
2007-08-06    got-opened                                 1    0
2007-08-06    got-fixed                                  1    0
2007-08-06    got-closed                                 0    0
2007-08-07    total                                   1119   34
2007-08-07    open                                     370   27
2007-08-07    fixed                                    698    6
2007-08-07    closed                                    51    1
2007-08-07    open.blocker                               2    0
2007-08-07    open.critical                             21    0
2007-08-07    open.major                                81    5
2007-08-07    open.normal                              226    9
2007-08-07    open.minor                                 7    0
2007-08-07    open.trivial                               1    0
2007-08-07    open.enhancement                          32   13
2007-08-07    open.any.unassigned                       10    0
2007-08-07    open.arch                                  1    0
2007-08-07    open.asp.alarm                             3    0
2007-08-07    open.asp.ams                               5    0
2007-08-07    open.asp.buffer                            2    0
2007-08-07    open.asp.ckpt                             30    0
2007-08-07    open.asp.cm                               10    0
2007-08-07    open.asp.cnt                               1    0
2007-08-07    open.asp.cor                              18    1
2007-08-07    open.asp.cpm                              47    8
2007-08-07    open.asp.dbal                              3    0
2007-08-07    open.asp.debug                             3    0
2007-08-07    open.asp.eo                                6    0
2007-08-07    open.asp.event                             8    0
2007-08-07    open.asp.fault                             1    0
2007-08-07    open.asp.gms                               4    0
2007-08-07    open.asp.hal                               1    1
2007-08-07    open.asp.ioc                              18    0
2007-08-07    open.asp.log                               9    0
2007-08-07    open.asp.med                               4    0
2007-08-07    open.asp.name                              2    0
2007-08-07    open.asp.om                                1    1
2007-08-07    open.asp.osal                              1    0
2007-08-07    open.asp.prov                              4    0
2007-08-07    open.asp.rmd                               6    1
2007-08-07    open.asp.snmp                              4    0
2007-08-07    open.asp.timer                             2    0
2007-08-07    open.asp.txn                               6    1
2007-08-07    open.asp.utils                             1    0
2007-08-07    open.doc.apirefs                          20    0
2007-08-07    open.doc.general                           1    0
2007-08-07    open.doc.ideguide                          3    0
2007-08-07    open.doc.installguide                      0    0
2007-08-07    open.doc.relnotes                          1    0
2007-08-07    open.doc.sdkguide                          7    0
2007-08-07    open.doc.tutorial                          6    0
2007-08-07    open.ide.cmdline                           1    0
2007-08-07    open.ide.codegen                          33    6
2007-08-07    open.ide.idl                               3    1
2007-08-07    open.ide.logviewer                         1    0
2007-08-07    open.ide.ui                               40    7
2007-08-07    open.misc.evalkit                         25    0
2007-08-07    open.old.miscellaneous                     0    0
2007-08-07    open.tools.build                           9    0
2007-08-07    open.tools.packaging                       9    0
2007-08-07    got-opened                                 5    0
2007-08-07    got-fixed                                  5    0
2007-08-07    got-closed                                 0    0
2007-08-08    total                                   1120   34
2007-08-08    open                                     366   27
2007-08-08    fixed                                    703    6
2007-08-08    closed                                    51    1
2007-08-08    open.blocker                               2    0
2007-08-08    open.critical                             21    0
2007-08-08    open.major                                82    5
2007-08-08    open.normal                              221    9
2007-08-08    open.minor                                 7    0
2007-08-08    open.trivial                               1    0
2007-08-08    open.enhancement                          32   13
2007-08-08    open.any.unassigned                       10    0
2007-08-08    open.arch                                  1    0
2007-08-08    open.asp.alarm                             3    0
2007-08-08    open.asp.ams                               5    0
2007-08-08    open.asp.buffer                            2    0
2007-08-08    open.asp.ckpt                             30    0
2007-08-08    open.asp.cm                               10    0
2007-08-08    open.asp.cnt                               1    0
2007-08-08    open.asp.cor                              18    1
2007-08-08    open.asp.cpm                              47    8
2007-08-08    open.asp.dbal                              3    0
2007-08-08    open.asp.debug                             3    0
2007-08-08    open.asp.eo                                6    0
2007-08-08    open.asp.event                             8    0
2007-08-08    open.asp.fault                             1    0
2007-08-08    open.asp.gms                               4    0
2007-08-08    open.asp.hal                               1    1
2007-08-08    open.asp.ioc                              18    0
2007-08-08    open.asp.log                               9    0
2007-08-08    open.asp.med                               4    0
2007-08-08    open.asp.name                              2    0
2007-08-08    open.asp.om                                1    1
2007-08-08    open.asp.osal                              1    0
2007-08-08    open.asp.prov                              4    0
2007-08-08    open.asp.rmd                               6    1
2007-08-08    open.asp.snmp                              4    0
2007-08-08    open.asp.timer                             2    0
2007-08-08    open.asp.txn                               6    1
2007-08-08    open.asp.utils                             1    0
2007-08-08    open.doc.apirefs                          18    0
2007-08-08    open.doc.general                           1    0
2007-08-08    open.doc.ideguide                          3    0
2007-08-08    open.doc.installguide                      0    0
2007-08-08    open.doc.relnotes                          1    0
2007-08-08    open.doc.sdkguide                          7    0
2007-08-08    open.doc.tutorial                          6    0
2007-08-08    open.ide.cmdline                           1    0
2007-08-08    open.ide.codegen                          34    6
2007-08-08    open.ide.idl                               3    1
2007-08-08    open.ide.logviewer                         1    0
2007-08-08    open.ide.ui                               37    7
2007-08-08    open.misc.evalkit                         25    0
2007-08-08    open.old.miscellaneous                     0    0
2007-08-08    open.tools.build                           9    0
2007-08-08    open.tools.packaging                       9    0
2007-08-08    got-opened                                 2    0
2007-08-08    got-fixed                                  6    0
2007-08-08    got-closed                                 0    0
2007-08-09    total                                   1125   34
2007-08-09    open                                     356   27
2007-08-09    fixed                                    715    6
2007-08-09    closed                                    54    1
2007-08-09    open.blocker                               2    0
2007-08-09    open.critical                             19    0
2007-08-09    open.major                                76    5
2007-08-09    open.normal                              220    9
2007-08-09    open.minor                                 7    0
2007-08-09    open.trivial                               1    0
2007-08-09    open.enhancement                          31   13
2007-08-09    open.any.unassigned                       10    0
2007-08-09    open.arch                                  1    0
2007-08-09    open.asp.alarm                             3    0
2007-08-09    open.asp.ams                               5    0
2007-08-09    open.asp.buffer                            2    0
2007-08-09    open.asp.ckpt                             30    0
2007-08-09    open.asp.cm                               10    0
2007-08-09    open.asp.cnt                               1    0
2007-08-09    open.asp.cor                              18    1
2007-08-09    open.asp.cpm                              48    8
2007-08-09    open.asp.dbal                              3    0
2007-08-09    open.asp.debug                             3    0
2007-08-09    open.asp.eo                                5    0
2007-08-09    open.asp.event                             5    0
2007-08-09    open.asp.fault                             2    0
2007-08-09    open.asp.gms                               4    0
2007-08-09    open.asp.hal                               1    1
2007-08-09    open.asp.ioc                              17    0
2007-08-09    open.asp.log                               9    0
2007-08-09    open.asp.med                               4    0
2007-08-09    open.asp.name                              2    0
2007-08-09    open.asp.om                                1    1
2007-08-09    open.asp.osal                              1    0
2007-08-09    open.asp.prov                              3    0
2007-08-09    open.asp.rmd                               6    1
2007-08-09    open.asp.snmp                              4    0
2007-08-09    open.asp.timer                             2    0
2007-08-09    open.asp.txn                               6    1
2007-08-09    open.asp.utils                             1    0
2007-08-09    open.doc.apirefs                          11    0
2007-08-09    open.doc.general                           1    0
2007-08-09    open.doc.ideguide                          3    0
2007-08-09    open.doc.installguide                      0    0
2007-08-09    open.doc.relnotes                          1    0
2007-08-09    open.doc.sdkguide                          7    0
2007-08-09    open.doc.tutorial                          6    0
2007-08-09    open.ide.cmdline                           1    0
2007-08-09    open.ide.codegen                          34    6
2007-08-09    open.ide.idl                               3    1
2007-08-09    open.ide.logviewer                         1    0
2007-08-09    open.ide.ui                               37    7
2007-08-09    open.misc.evalkit                         25    0
2007-08-09    open.old.miscellaneous                     0    0
2007-08-09    open.tools.build                           9    0
2007-08-09    open.tools.packaging                      10    0
2007-08-09    got-opened                                 5    0
2007-08-09    got-fixed                                 15    0
2007-08-09    got-closed                                 3    0
2007-08-10    total                                   1131   34
2007-08-10    open                                     351   26
2007-08-10    fixed                                    718    7
2007-08-10    closed                                    62    1
2007-08-10    open.blocker                               2    0
2007-08-10    open.critical                             12    0
2007-08-10    open.major                                69    3
2007-08-10    open.normal                              223   10
2007-08-10    open.minor                                 8    0
2007-08-10    open.trivial                               1    0
2007-08-10    open.enhancement                          36   13
2007-08-10    open.any.unassigned                       10    0
2007-08-10    open.arch                                  1    0
2007-08-10    open.asp.alarm                             2    0
2007-08-10    open.asp.ams                               5    0
2007-08-10    open.asp.buffer                            2    0
2007-08-10    open.asp.ckpt                             30    0
2007-08-10    open.asp.cm                               10    0
2007-08-10    open.asp.cnt                               1    0
2007-08-10    open.asp.cor                              18    1
2007-08-10    open.asp.cpm                              48    7
2007-08-10    open.asp.dbal                              4    0
2007-08-10    open.asp.debug                             3    0
2007-08-10    open.asp.eo                                5    0
2007-08-10    open.asp.event                             4    0
2007-08-10    open.asp.fault                             1    0
2007-08-10    open.asp.gms                               4    0
2007-08-10    open.asp.hal                               1    1
2007-08-10    open.asp.ioc                              17    0
2007-08-10    open.asp.log                               7    0
2007-08-10    open.asp.med                               4    0
2007-08-10    open.asp.name                              2    0
2007-08-10    open.asp.om                                1    1
2007-08-10    open.asp.osal                              1    0
2007-08-10    open.asp.prov                              3    0
2007-08-10    open.asp.rmd                               6    1
2007-08-10    open.asp.snmp                              4    0
2007-08-10    open.asp.timer                             2    0
2007-08-10    open.asp.txn                               4    1
2007-08-10    open.asp.utils                             1    0
2007-08-10    open.doc.apirefs                          11    0
2007-08-10    open.doc.general                           1    0
2007-08-10    open.doc.ideguide                          3    0
2007-08-10    open.doc.installguide                      0    0
2007-08-10    open.doc.relnotes                          1    0
2007-08-10    open.doc.sdkguide                          7    0
2007-08-10    open.doc.tutorial                          6    0
2007-08-10    open.ide.cmdline                           1    0
2007-08-10    open.ide.codegen                          34    6
2007-08-10    open.ide.idl                               3    1
2007-08-10    open.ide.logviewer                         1    0
2007-08-10    open.ide.ui                               39    7
2007-08-10    open.misc.evalkit                         24    0
2007-08-10    open.old.miscellaneous                     0    0
2007-08-10    open.tools.build                           9    0
2007-08-10    open.tools.packaging                      10    0
2007-08-10    got-opened                                 3    0
2007-08-10    got-fixed                                 11    0
2007-08-10    got-closed                                 8    0
2007-08-11    total                                   1132   34
2007-08-11    open                                     352   26
2007-08-11    fixed                                    718    7
2007-08-11    closed                                    62    1
2007-08-11    open.blocker                               3    0
2007-08-11    open.critical                             12    0
2007-08-11    open.major                                69    3
2007-08-11    open.normal                              223   10
2007-08-11    open.minor                                 8    0
2007-08-11    open.trivial                               1    0
2007-08-11    open.enhancement                          36   13
2007-08-11    open.any.unassigned                       10    0
2007-08-11    open.arch                                  1    0
2007-08-11    open.asp.alarm                             2    0
2007-08-11    open.asp.ams                               5    0
2007-08-11    open.asp.buffer                            2    0
2007-08-11    open.asp.ckpt                             30    0
2007-08-11    open.asp.cm                               10    0
2007-08-11    open.asp.cnt                               1    0
2007-08-11    open.asp.cor                              18    1
2007-08-11    open.asp.cpm                              48    7
2007-08-11    open.asp.dbal                              4    0
2007-08-11    open.asp.debug                             3    0
2007-08-11    open.asp.eo                                5    0
2007-08-11    open.asp.event                             4    0
2007-08-11    open.asp.fault                             1    0
2007-08-11    open.asp.gms                               4    0
2007-08-11    open.asp.hal                               1    1
2007-08-11    open.asp.ioc                              17    0
2007-08-11    open.asp.log                               7    0
2007-08-11    open.asp.med                               4    0
2007-08-11    open.asp.name                              2    0
2007-08-11    open.asp.om                                1    1
2007-08-11    open.asp.osal                              1    0
2007-08-11    open.asp.prov                              3    0
2007-08-11    open.asp.rmd                               6    1
2007-08-11    open.asp.snmp                              4    0
2007-08-11    open.asp.timer                             2    0
2007-08-11    open.asp.txn                               4    1
2007-08-11    open.asp.utils                             1    0
2007-08-11    open.doc.apirefs                          11    0
2007-08-11    open.doc.general                           1    0
2007-08-11    open.doc.ideguide                          3    0
2007-08-11    open.doc.installguide                      0    0
2007-08-11    open.doc.relnotes                          1    0
2007-08-11    open.doc.sdkguide                          7    0
2007-08-11    open.doc.tutorial                          6    0
2007-08-11    open.ide.cmdline                           1    0
2007-08-11    open.ide.codegen                          34    6
2007-08-11    open.ide.idl                               3    1
2007-08-11    open.ide.logviewer                         1    0
2007-08-11    open.ide.ui                               39    7
2007-08-11    open.misc.evalkit                         24    0
2007-08-11    open.old.miscellaneous                     0    0
2007-08-11    open.tools.build                           9    0
2007-08-11    open.tools.packaging                      11    0
2007-08-11    got-opened                                 1    0
2007-08-11    got-fixed                                  0    0
2007-08-11    got-closed                                 0    0
2007-08-12    total                                   1132   34
2007-08-12    open                                     351   26
2007-08-12    fixed                                    719    7
2007-08-12    closed                                    62    1
2007-08-12    open.blocker                               3    0
2007-08-12    open.critical                             12    0
2007-08-12    open.major                                68    3
2007-08-12    open.normal                              223   10
2007-08-12    open.minor                                 8    0
2007-08-12    open.trivial                               1    0
2007-08-12    open.enhancement                          36   13
2007-08-12    open.any.unassigned                       10    0
2007-08-12    open.arch                                  1    0
2007-08-12    open.asp.alarm                             2    0
2007-08-12    open.asp.ams                               5    0
2007-08-12    open.asp.buffer                            2    0
2007-08-12    open.asp.ckpt                             30    0
2007-08-12    open.asp.cm                               10    0
2007-08-12    open.asp.cnt                               1    0
2007-08-12    open.asp.cor                              18    1
2007-08-12    open.asp.cpm                              48    7
2007-08-12    open.asp.dbal                              4    0
2007-08-12    open.asp.debug                             3    0
2007-08-12    open.asp.eo                                5    0
2007-08-12    open.asp.event                             4    0
2007-08-12    open.asp.fault                             1    0
2007-08-12    open.asp.gms                               4    0
2007-08-12    open.asp.hal                               1    1
2007-08-12    open.asp.ioc                              17    0
2007-08-12    open.asp.log                               7    0
2007-08-12    open.asp.med                               3    0
2007-08-12    open.asp.name                              2    0
2007-08-12    open.asp.om                                1    1
2007-08-12    open.asp.osal                              1    0
2007-08-12    open.asp.prov                              3    0
2007-08-12    open.asp.rmd                               6    1
2007-08-12    open.asp.snmp                              4    0
2007-08-12    open.asp.timer                             2    0
2007-08-12    open.asp.txn                               4    1
2007-08-12    open.asp.utils                             1    0
2007-08-12    open.doc.apirefs                          11    0
2007-08-12    open.doc.general                           1    0
2007-08-12    open.doc.ideguide                          3    0
2007-08-12    open.doc.installguide                      0    0
2007-08-12    open.doc.relnotes                          1    0
2007-08-12    open.doc.sdkguide                          7    0
2007-08-12    open.doc.tutorial                          6    0
2007-08-12    open.ide.cmdline                           1    0
2007-08-12    open.ide.codegen                          34    6
2007-08-12    open.ide.idl                               3    1
2007-08-12    open.ide.logviewer                         1    0
2007-08-12    open.ide.ui                               39    7
2007-08-12    open.misc.evalkit                         24    0
2007-08-12    open.old.miscellaneous                     0    0
2007-08-12    open.tools.build                           9    0
2007-08-12    open.tools.packaging                      11    0
2007-08-12    got-opened                                 0    0
2007-08-12    got-fixed                                  1    0
2007-08-12    got-closed                                 0    0
2007-08-13    total                                   1135   34
2007-08-13    open                                     348   26
2007-08-13    fixed                                    724    7
2007-08-13    closed                                    63    1
2007-08-13    open.blocker                               4    0
2007-08-13    open.critical                             13    0
2007-08-13    open.major                                67    3
2007-08-13    open.normal                              219   10
2007-08-13    open.minor                                 8    0
2007-08-13    open.trivial                               1    0
2007-08-13    open.enhancement                          36   13
2007-08-13    open.any.unassigned                       10    0
2007-08-13    open.arch                                  1    0
2007-08-13    open.asp.alarm                             2    0
2007-08-13    open.asp.ams                               5    0
2007-08-13    open.asp.buffer                            2    0
2007-08-13    open.asp.ckpt                             31    0
2007-08-13    open.asp.cm                               10    0
2007-08-13    open.asp.cnt                               1    0
2007-08-13    open.asp.cor                              18    1
2007-08-13    open.asp.cpm                              48    7
2007-08-13    open.asp.dbal                              4    0
2007-08-13    open.asp.debug                             4    0
2007-08-13    open.asp.eo                                6    0
2007-08-13    open.asp.event                             4    0
2007-08-13    open.asp.fault                             1    0
2007-08-13    open.asp.gms                               4    0
2007-08-13    open.asp.hal                               1    1
2007-08-13    open.asp.ioc                              17    0
2007-08-13    open.asp.log                               7    0
2007-08-13    open.asp.med                               3    0
2007-08-13    open.asp.name                              2    0
2007-08-13    open.asp.om                                1    1
2007-08-13    open.asp.osal                              1    0
2007-08-13    open.asp.prov                              3    0
2007-08-13    open.asp.rmd                               6    1
2007-08-13    open.asp.snmp                              4    0
2007-08-13    open.asp.timer                             2    0
2007-08-13    open.asp.txn                               4    1
2007-08-13    open.asp.utils                             1    0
2007-08-13    open.doc.apirefs                          11    0
2007-08-13    open.doc.general                           1    0
2007-08-13    open.doc.ideguide                          3    0
2007-08-13    open.doc.installguide                      0    0
2007-08-13    open.doc.relnotes                          1    0
2007-08-13    open.doc.sdkguide                          7    0
2007-08-13    open.doc.tutorial                          6    0
2007-08-13    open.ide.cmdline                           0    0
